fold_id,test_subject,feature,coefficient,abs_coefficient
4,Subject208,beta_O1,-1.1918360735421587,1.1918360735421587
5,Subject301,delta_AF3,0.0036698853108980837,0.0036698853108980837
5,Subject301,theta_AF3,-0.1877288800052489,0.1877288800052489
5,Subject301,alpha_AF3,-0.05617815196931944,0.05617815196931944
5,Subject301,beta_AF3,0.8388182972814698,0.8388182972814698
5,Subject301,delta_AF4,-0.03532839264103789,0.03532839264103789
5,Subject301,theta_AF4,0.013365676930601091,0.013365676930601091
5,Subject301,alpha_AF4,0.18249179103647065,0.18249179103647065
5,Subject301,beta_AF4,-1.2048754550156338,1.2048754550156338
5,Subject301,delta_F3,0.003192848212242226,0.003192848212242226
5,Subject301,theta_F3,-0.5646001433086174,0.5646001433086174
5,Subject301,alpha_F3,-0.21620993328463103,0.21620993328463103
5,Subject301,beta_F3,1.3710946935554813,1.3710946935554813
5,Subject301,delta_F4,0.019784794322881844,0.019784794322881844
5,Subject301,theta_F4,-0.1038234947435909,0.1038234947435909
5,Subject301,alpha_F4,-0.02125432194022481,0.02125432194022481
5,Subject301,beta_F4,0.20389045109908455,0.20389045109908455
5,Subject301,delta_FC5,-0.022428155363104607,0.022428155363104607
5,Subject301,theta_FC5,0.35593088498411296,0.35593088498411296
5,Subject301,alpha_FC5,-0.058552979356624284,0.058552979356624284
5,Subject301,beta_FC5,-0.8482738126352375,0.8482738126352375
5,Subject301,delta_FC6,-0.012077638114522364,0.012077638114522364
5,Subject301,theta_FC6,0.026531669094984448,0.026531669094984448
5,Subject301,alpha_FC6,0.05626123357499347,0.05626123357499347
5,Subject301,beta_FC6,0.051318211322093896,0.051318211322093896
5,Subject301,delta_O2,-0.07833044861405206,0.07833044861405206
5,Subject301,theta_O2,0.09633924198405815,0.09633924198405815
5,Subject301,alpha_O2,0.19841798235024508,0.19841798235024508
5,Subject301,beta_O2,-1.0849680326484654,1.0849680326484654
5,Subject301,delta_O1,0.00042628560518912856,0.00042628560518912856
5,Subject301,theta_O1,0.6210313612064395,0.6210313612064395
5,Subject301,alpha_O1,0.3908744300272844,0.3908744300272844
5,Subject301,beta_O1,-0.8786085808043791,0.8786085808043791
6,Subject302,delta_AF3,0.007044511735153174,0.007044511735153174
6,Subject302,theta_AF3,-0.24820577323524892,0.24820577323524892
6,Subject302,alpha_AF3,-0.12051397030414814,0.12051397030414814
6,Subject302,beta_AF3,0.8673589588899702,0.8673589588899702
6,Subject302,delta_AF4,-0.07225313335878704,0.07225313335878704
6,Subject302,theta_AF4,0.10239663637460396,0.10239663637460396
6,Subject302,alpha_AF4,0.18211571655969572,0.18211571655969572
6,Subject302,beta_AF4,-1.045747006294322,1.045747006294322
6,Subject302,delta_F3,0.07298403947836352,0.07298403947836352
6,Subject302,theta_F3,-0.09983319874251144,0.09983319874251144
6,Subject302,alpha_F3,-0.3355820943132877,0.3355820943132877
6,Subject302,beta_F3,0.5925441290428936,0.5925441290428936
6,Subject302,delta_F4,0.00924872552940942,0.00924872552940942
6,Subject302,theta_F4,-0.1857945036073381,0.1857945036073381
6,Subject302,alpha_F4,-0.05323749883711213,0.05323749883711213
6,Subject302,beta_F4,0.20816645730246236,0.20816645730246236
6,Subject302,delta_FC5,-0.011664470785833355,0.011664470785833355
6,Subject302,theta_FC5,0.3316290756859076,0.3316290756859076
6,Subject302,alpha_FC5,-0.02885896571112356,0.02885896571112356
6,Subject302,beta_FC5,-0.8333030025095202,0.8333030025095202
6,Subject302,delta_FC6,-0.004401551132496937,0.004401551132496937
6,Subject302,theta_FC6,0.017762382830558598,0.017762382830558598
6,Subject302,alpha_FC6,0.11647001223869842,0.11647001223869842
6,Subject302,beta_FC6,-0.04888622261804911,0.04888622261804911
6,Subject302,delta_O2,-0.1476747506527367,0.1476747506527367
6,Subject302,theta_O2,-0.22231293391931095,0.22231293391931095
6,Subject302,alpha_O2,0.4827419820259202,0.4827419820259202
6,Subject302,beta_O2,-0.524429372098707,0.524429372098707
6,Subject302,delta_O1,-0.009561982123280523,0.009561982123280523
6,Subject302,theta_O1,0.5958109054737112,0.5958109054737112
6,Subject302,alpha_O1,0.3355741832430077,0.3355741832430077
6,Subject302,beta_O1,-0.5764931243552357,0.5764931243552357
7,Subject303,delta_AF3,0.004935027087728719,0.004935027087728719
7,Subject303,theta_AF3,-0.15906035565439533,0.15906035565439533
7,Subject303,alpha_AF3,-0.07229120809572376,0.07229120809572376
7,Subject303,beta_AF3,0.6298323990618785,0.6298323990618785
7,Subject303,delta_AF4,-0.047823305420943714,0.047823305420943714
7,Subject303,theta_AF4,0.0813644181115388,0.0813644181115388
7,Subject303,alpha_AF4,0.36832039186515936,0.36832039186515936
7,Subject303,beta_AF4,-1.3450336799477574,1.3450336799477574
7,Subject303,delta_F3,0.01680218769285287,0.01680218769285287
7,Subject303,theta_F3,-0.3844702839275207,0.3844702839275207
7,Subject303,alpha_F3,0.04847492460530696,0.04847492460530696
7,Subject303,beta_F3,1.6116712126270072,1.6116712126270072
7,Subject303,delta_F4,0.01291625138608967,0.01291625138608967
7,Subject303,theta_F4,-0.18508212571990393,0.18508212571990393
7,Subject303,alpha_F4,-0.09896782067834453,0.09896782067834453
7,Subject303,beta_F4,0.25683887358335045,0.25683887358335045
7,Subject303,delta_FC5,-0.007496899396638781,0.007496899396638781
7,Subject303,theta_FC5,0.035557920096225624,0.035557920096225624
7,Subject303,alpha_FC5,-0.03814053777639425,0.03814053777639425
7,Subject303,beta_FC5,-0.1973629394643416,0.1973629394643416
7,Subject303,delta_FC6,-0.005704685083801976,0.005704685083801976
7,Subject303,theta_FC6,0.016234686427734804,0.016234686427734804
7,Subject303,alpha_FC6,0.01756358525178962,0.01756358525178962
7,Subject303,beta_FC6,0.003084090150659075,0.003084090150659075
7,Subject303,delta_O2,-0.020037982511128045,0.020037982511128045
7,Subject303,theta_O2,-0.16670918488013625,0.16670918488013625
7,Subject303,alpha_O2,-0.6372596560333847,0.6372596560333847
7,Subject303,beta_O2,-1.0560177497324628,1.0560177497324628
7,Subject303,delta_O1,-0.011559503794796871,0.011559503794796871
7,Subject303,theta_O1,0.7899173324608635,0.7899173324608635
7,Subject303,alpha_O1,0.8228846085417445,0.8228846085417445
7,Subject303,beta_O1,-1.2248594220356082,1.2248594220356082
8,Subject304,delta_AF3,0.006221910110186155,0.006221910110186155
8,Subject304,theta_AF3,-0.04937606355182472,0.04937606355182472
8,Subject304,alpha_AF3,-0.22760294058200417,0.22760294058200417
8,Subject304,beta_AF3,0.5315327626608622,0.5315327626608622
8,Subject304,delta_AF4,0.017278870592696886,0.017278870592696886
8,Subject304,theta_AF4,-0.03127176754310652,0.03127176754310652
8,Subject304,alpha_AF4,-0.027497019695619247,0.027497019695619247
8,Subject304,beta_AF4,-0.0293095173873084,0.0293095173873084
8,Subject304,delta_F3,0.02723588415200922,0.02723588415200922
8,Subject304,theta_F3,-0.2749173436534328,0.2749173436534328
8,Subject304,alpha_F3,0.03231223421681412,0.03231223421681412
8,Subject304,beta_F3,0.603550467662898,0.603550467662898
8,Subject304,delta_F4,0.023856938898618712,0.023856938898618712
8,Subject304,theta_F4,-0.3694147496701351,0.3694147496701351
8,Subject304,alpha_F4,0.007851395946010324,0.007851395946010324
8,Subject304,beta_F4,0.01138153731731441,0.01138153731731441
8,Subject304,delta_FC5,-0.016465652827121553,0.016465652827121553
