fold_id,test_subject,feature,coefficient,abs_coefficient
5,Subject301,delta_F3,-0.026282806089312744,0.026282806089312744
5,Subject301,theta_F3,-0.045898142922791055,0.045898142922791055
5,Subject301,alpha_F3,-0.05130296015450588,0.05130296015450588
5,Subject301,beta_F3,0.4492168502089384,0.4492168502089384
5,Subject301,delta_F4,-0.094427826954588,0.094427826954588
5,Subject301,theta_F4,-0.6686657385964625,0.6686657385964625
5,Subject301,alpha_F4,-0.5038427416788173,0.5038427416788173
5,Subject301,beta_F4,0.4750390568331711,0.4750390568331711
5,Subject301,delta_FC5,-0.09639774149938894,0.09639774149938894
5,Subject301,theta_FC5,-0.4033098823354506,0.4033098823354506
5,Subject301,alpha_FC5,-0.2443491905386771,0.2443491905386771
5,Subject301,beta_FC5,-0.7300522613470684,0.7300522613470684
5,Subject301,delta_FC6,0.016979315405347417,0.016979315405347417
5,Subject301,theta_FC6,-0.25525598284922013,0.25525598284922013
5,Subject301,alpha_FC6,0.18618489261753784,0.18618489261753784
5,Subject301,beta_FC6,-0.24419500995687685,0.24419500995687685
5,Subject301,delta_O2,0.025376465002038218,0.025376465002038218
5,Subject301,theta_O2,-0.48021644289554494,0.48021644289554494
5,Subject301,alpha_O2,-0.04324914947482691,0.04324914947482691
5,Subject301,beta_O2,-0.6139098749202897,0.6139098749202897
5,Subject301,delta_O1,0.16851791879518369,0.16851791879518369
5,Subject301,theta_O1,0.12699177642577436,0.12699177642577436
5,Subject301,alpha_O1,-0.14573901651097124,0.14573901651097124
5,Subject301,beta_O1,0.2617691166317517,0.2617691166317517
6,Subject302,delta_AF3,0.01813747773356093,0.01813747773356093
6,Subject302,theta_AF3,-0.2530045106019543,0.2530045106019543
6,Subject302,alpha_AF3,-0.2011613084267046,0.2011613084267046
6,Subject302,beta_AF3,1.1171874441080634,1.1171874441080634
6,Subject302,delta_AF4,-0.11729649515943322,0.11729649515943322
6,Subject302,theta_AF4,-0.029335131379857295,0.029335131379857295
6,Subject302,alpha_AF4,0.09338346608747229,0.09338346608747229
6,Subject302,beta_AF4,0.8060835548636219,0.8060835548636219
6,Subject302,delta_F3,0.03902588544597307,0.03902588544597307
6,Subject302,theta_F3,-0.060108549926730745,0.060108549926730745
6,Subject302,alpha_F3,-0.07729408916415988,0.07729408916415988
6,Subject302,beta_F3,0.5988063426115329,0.5988063426115329
6,Subject302,delta_F4,-0.0683801907495112,0.0683801907495112
6,Subject302,theta_F4,-0.5151114596299107,0.5151114596299107
6,Subject302,alpha_F4,-0.4791672064020943,0.4791672064020943
6,Subject302,beta_F4,0.7523737717787855,0.7523737717787855
