fold_id,test_subject,feature,coefficient,abs_coefficient
4,Subject208,delta_AF3,-0.04158329624564642,0.04158329624564642
4,Subject208,theta_AF3,0.02747844840280289,0.02747844840280289
4,Subject208,alpha_AF3,-0.05795122542633819,0.05795122542633819
4,Subject208,beta_AF3,0.6747012848013224,0.6747012848013224
4,Subject208,delta_AF4,-0.06474966627148471,0.06474966627148471
4,Subject208,theta_AF4,0.11586809460681208,0.11586809460681208
4,Subject208,alpha_AF4,0.11116575771312161,0.11116575771312161
4,Subject208,beta_AF4,-1.2949961106103884,1.2949961106103884
4,Subject208,delta_F3,0.012339947189181076,0.012339947189181076
4,Subject208,theta_F3,-0.6080882328653365,0.6080882328653365
4,Subject208,alpha_F3,-0.33176534245034034,0.33176534245034034
4,Subject208,beta_F3,1.2912117563912946,1.2912117563912946
4,Subject208,delta_F4,-0.1438960654108561,0.1438960654108561
4,Subject208,theta_F4,-0.07484442919128033,0.07484442919128033
4,Subject208,alpha_F4,-0.0001754472721203775,0.0001754472721203775
4,Subject208,beta_F4,0.17769447060356983,0.17769447060356983
4,Subject208,delta_FC5,0.0472895586377849,0.0472895586377849
4,Subject208,theta_FC5,0.07189655452398433,0.07189655452398433
4,Subject208,alpha_FC5,-0.09361069352036455,0.09361069352036455
4,Subject208,beta_FC5,-0.6344213849102754,0.6344213849102754
4,Subject208,delta_FC6,-0.00668044265620629,0.00668044265620629
4,Subject208,theta_FC6,0.07975054642432941,0.07975054642432941
4,Subject208,alpha_FC6,0.27268762842456545,0.27268762842456545
4,Subject208,beta_FC6,-0.17174399175714006,0.17174399175714006
4,Subject208,delta_O2,-0.12941275564813734,0.12941275564813734
4,Subject208,theta_O2,0.31328284291916847,0.31328284291916847
4,Subject208,alpha_O2,0.29480221320382344,0.29480221320382344
4,Subject208,beta_O2,-1.0105518841720988,1.0105518841720988
4,Subject208,delta_O1,0.3511860224614091,0.3511860224614091
4,Subject208,theta_O1,0.18348358834036313,0.18348358834036313
4,Subject208,alpha_O1,0.4268726648999788,0.4268726648999788
4,Subject208,beta_O1,-0.7104066360312717,0.7104066360312717
5,Subject301,delta_AF3,-0.0380439707958168,0.0380439707958168
5,Subject301,theta_AF3,0.01554915730978071,0.01554915730978071
5,Subject301,alpha_AF3,-0.05784252262473942,0.05784252262473942
5,Subject301,beta_AF3,0.5949295630101445,0.5949295630101445
5,Subject301,delta_AF4,-0.05665471728016589,0.05665471728016589
5,Subject301,theta_AF4,0.13951004247687113,0.13951004247687113
5,Subject301,alpha_AF4,0.17054088002662862,0.17054088002662862
5,Subject301,beta_AF4,-1.2592156407625053,1.2592156407625053
5,Subject301,delta_F3,-0.025944951142835123,0.025944951142835123
5,Subject301,theta_F3,-0.5603310888202184,0.5603310888202184
5,Subject301,alpha_F3,-0.2911494949801155,0.2911494949801155
5,Subject301,beta_F3,1.2154746865094812,1.2154746865094812
5,Subject301,delta_F4,-0.1032038006081148,0.1032038006081148
5,Subject301,theta_F4,-0.08149957422570091,0.08149957422570091
5,Subject301,alpha_F4,-0.03284649387809639,0.03284649387809639
5,Subject301,beta_F4,0.21454070481639756,0.21454070481639756
5,Subject301,delta_FC5,0.06156788669898254,0.06156788669898254
5,Subject301,theta_FC5,0.06290298179849826,0.06290298179849826
5,Subject301,alpha_FC5,-0.09853366468846785,0.09853366468846785
5,Subject301,beta_FC5,-0.6048572845733687,0.6048572845733687
5,Subject301,delta_FC6,-0.00622753043192737,0.00622753043192737
5,Subject301,theta_FC6,0.0803152177219479,0.0803152177219479
5,Subject301,alpha_FC6,0.25608295218917415,0.25608295218917415
5,Subject301,beta_FC6,-0.15406186425385235,0.15406186425385235
5,Subject301,delta_O2,-0.1522123136437905,0.1522123136437905
5,Subject301,theta_O2,0.3815133477245954,0.3815133477245954
5,Subject301,alpha_O2,0.2778861166705345,0.2778861166705345
5,Subject301,beta_O2,-1.1229309863374097,1.1229309863374097
5,Subject301,delta_O1,0.3840737272819165,0.3840737272819165
5,Subject301,theta_O1,0.03234807125520631,0.03234807125520631
5,Subject301,alpha_O1,0.36336536070749514,0.36336536070749514
5,Subject301,beta_O1,-0.3682484122755057,0.3682484122755057
6,Subject302,delta_AF3,-0.04360890773437665,0.04360890773437665
6,Subject302,theta_AF3,0.014573659754760679,0.014573659754760679
6,Subject302,alpha_AF3,-0.04598112778508423,0.04598112778508423
6,Subject302,beta_AF3,0.5915145176658517,0.5915145176658517
6,Subject302,delta_AF4,-0.05648076700675649,0.05648076700675649
6,Subject302,theta_AF4,0.12823130509551808,0.12823130509551808
6,Subject302,alpha_AF4,0.1311480912461499,0.1311480912461499
6,Subject302,beta_AF4,-1.2061633669775276,1.2061633669775276
6,Subject302,delta_F3,0.0724747656629989,0.0724747656629989
6,Subject302,theta_F3,-0.3719000411619,0.3719000411619
6,Subject302,alpha_F3,-0.3126248772157132,0.3126248772157132
6,Subject302,beta_F3,0.6534894990792377,0.6534894990792377
6,Subject302,delta_F4,-0.09141218745774711,0.09141218745774711
6,Subject302,theta_F4,-0.051150463816650046,0.051150463816650046
6,Subject302,alpha_F4,-0.004443886853965172,0.004443886853965172
6,Subject302,beta_F4,0.12602156593300506,0.12602156593300506
6,Subject302,delta_FC5,0.056172250317030346,0.056172250317030346
6,Subject302,theta_FC5,0.045737018005875325,0.045737018005875325
6,Subject302,alpha_FC5,-0.1294744186770707,0.1294744186770707
6,Subject302,beta_FC5,-0.5507402922728059,0.5507402922728059
6,Subject302,delta_FC6,-0.006008610854687231,0.006008610854687231
6,Subject302,theta_FC6,0.07779056782622794,0.07779056782622794
6,Subject302,alpha_FC6,0.2768085037599673,0.2768085037599673
6,Subject302,beta_FC6,-0.17544819995734776,0.17544819995734776
6,Subject302,delta_O2,-0.09829581265076905,0.09829581265076905
6,Subject302,theta_O2,-0.041274826334668044,0.041274826334668044
6,Subject302,alpha_O2,0.4167082471625754,0.4167082471625754
6,Subject302,beta_O2,-0.5576338912839988,0.5576338912839988
6,Subject302,delta_O1,0.21233473139570802,0.21233473139570802
6,Subject302,theta_O1,0.31658698863976426,0.31658698863976426
6,Subject302,alpha_O1,0.3278684233734002,0.3278684233734002
6,Subject302,beta_O1,-0.3532970779314292,0.3532970779314292
7,Subject303,delta_AF3,-0.01616384486657972,0.01616384486657972
