fold_id,test_subject,feature,coefficient,abs_coefficient
7,Subject303,theta_F4,-0.04516611417310186,0.04516611417310186
7,Subject303,alpha_F4,-0.015351365004876863,0.015351365004876863
7,Subject303,beta_F4,0.06988592969518902,0.06988592969518902
8,Subject304,delta_AF3,-0.027286126232497883,0.027286126232497883
8,Subject304,theta_AF3,0.12718241364381466,0.12718241364381466
8,Subject304,alpha_AF3,0.35505753317376715,0.35505753317376715
8,Subject304,beta_AF3,0.5820299027568249,0.5820299027568249
8,Subject304,delta_AF4,0.02322756244791626,0.02322756244791626
8,Subject304,theta_AF4,-0.011295621049334821,0.011295621049334821
8,Subject304,alpha_AF4,-0.07408491465818985,0.07408491465818985
8,Subject304,beta_AF4,-0.06391879670083618,0.06391879670083618
8,Subject304,delta_F3,0.009871555403708149,0.009871555403708149
8,Subject304,theta_F3,-0.0009726059624997254,0.0009726059624997254
8,Subject304,alpha_F3,-0.003926178371889939,0.003926178371889939
8,Subject304,beta_F3,-0.0018076052123205473,0.0018076052123205473
8,Subject304,delta_F4,-0.3050947992788988,0.3050947992788988
8,Subject304,theta_F4,0.18397785879456857,0.18397785879456857
8,Subject304,alpha_F4,0.24327053197895937,0.24327053197895937
8,Subject304,beta_F4,-1.2351282890280384,1.2351282890280384
